id,url,name,description,num_stars,num_forks,num_issues,num_commits,num_contributors,active_days,last_commit_at,num_functions,used_platforms,used_frameworks,num_packages,num_published_packages,num_faas_handlers,num_faas_runtime_dependencies
262392572,https://github.com/aws-solutions/workload-discovery-on-aws,workload-discovery-on-aws,"Workload Discovery on AWS is a solution to visualize AWS Cloud workloads. With it you can build, customize, and share architecture diagrams of your workloads based on live data from AWS. The solution maintains an inventory of the AWS resources across your accounts and regions, mapping their relationships and displaying them in the user interface.",682,80,505,247,7,1330,2024-05-15T15:36:25Z,0,,,12,0,7,0
262763270,https://github.com/rowanu/boc-updates,boc-updates,"All the AWS updates you need, in one place",7,4,90,70,3,1451,2024-04-30T22:24:30Z,0,,,3,0,4,0
262871055,https://github.com/petersolopov/carbonara,carbonara,API for carbon,121,33,42,95,5,1249,2023-10-12T06:12:25Z,0,,,1,0,0,0
263641327,https://github.com/pmkruyen/dearscholar,dearscholar,"DearScholar: An open-source smartphone app for longitudinal scientific qualitative and quantitative (self-report) diary, log and survey research",9,4,40,566,4,1314,2023-12-18T13:47:57Z,0,,,2,0,0,0
263753576,https://github.com/ljacobsson/cfn-diagram,cfn-diagram,"CLI tool to visualise CloudFormation/SAM/CDK stacks as visjs networks, draw.io or ascii-art diagrams. ",918,70,238,135,9,1437,2024-04-19T10:32:36Z,0,,,1,0,0,0
263814238,https://github.com/nodejs/cjs-module-lexer,cjs-module-lexer,Fast lexer to extract named exports via analysis from CommonJS modules,207,25,98,252,16,1726,2024-04-28T17:46:31Z,0,,,1,0,0,0
264133369,https://github.com/Impact-Office-Supplies/serverless-image-optimizer,serverless-image-optimizer,"Serverless Image Optimizer using AWS S3 + Lambda. Can drop images in, and outputs multiple optimized sizes.",19,0,20,23,-1,1228,2023-09-25T02:34:03Z,1,aws,serverless,1,0,1,0
264196717,https://github.com/digitalocean/openapi,openapi,The OpenAPI v3 specification for DigitalOcean's public API.,92,62,870,480,49,1460,2024-05-14T19:11:14Z,0,,,1,0,0,0
264419569,https://github.com/timofeysie/nextjs-markdown-blog,nextjs-markdown-blog,NextJS Blog using Markdown files,5,2,16,64,-1,1587,2024-05-12T23:32:49Z,0,,,1,0,0,0
264434109,https://github.com/amondnet/vercel-action,vercel-action,This action make a deployment with github actions instead of Vercel builder.,586,95,245,183,31,1668,2024-03-20T00:29:53Z,0,vercel,vercel,1,0,0,0
264982126,https://github.com/ardalis/ardalis-com-gatsby,ardalis-com-gatsby,Back end content for ardalis.com running with Netlify and Gatsby.,12,14,1686,1222,10,1432,2024-04-29T15:10:53Z,1,netlify,netlify,1,0,1,0
266082261,https://github.com/runely/calendar-homey,calendar-homey,Gives Homey flow cards to trigger on your calendar events,12,8,590,1618,11,1410,2024-04-01T08:45:03Z,0,,,1,0,0,0
266192906,https://github.com/stefanfrede/11st-starter-kit,11st-starter-kit,"11ty, powered by Vite with Tailwind CSS and Alpine.js.",373,68,519,238,3,1368,2024-02-19T19:21:04Z,0,netlify,netlify,1,0,0,0
266343367,https://github.com/ahus1/anita-editor,anita-editor,Anita - An Web Editor for AsciiDoc with live preview,14,0,495,460,2,1066,2023-04-26T20:42:14Z,0,netlify,netlify,2,0,8,0
266490168,https://github.com/luxocrates/viciious,viciious,A Commodore 64 emulator in JavaScript,56,4,38,15,-1,1241,2023-10-17T01:57:04Z,0,,,1,0,0,0
266566637,https://github.com/twikoojs/twikoo,twikoo,"💬 一个简洁、安全、免费的静态网站评论系统 | A simple, safe, free comment system.",1265,250,663,320,43,1348,2024-05-15T02:59:09Z,2,vercel,vercel,8,0,2,0
266677657,https://github.com/microfeed/microfeed,microfeed,"a lightweight cms self-hosted on cloudflare, for podcasts, blogs, photos, videos, documents, and curated urls.",3108,804,98,135,6,501,2024-05-10T19:11:46Z,30,cloudflare,wrangler,1,0,0,0
267129470,https://github.com/folio-labs/folio-order-import-tool,folio-order-import-tool,Tool that imports a MARC record to create an order.  This workaround is needed until FOLIO supports importing MARC records to create orders.,5,3,81,263,5,1227,2023-10-06T06:23:18Z,0,,,0,0,0,0
267690483,https://github.com/Pyrax/react-netlify-forms,react-netlify-forms,React components and hooks giving you the power of Netlify Forms. Honeypot fields and reCAPTCHA are included as ready-to-use components.,19,2,65,186,3,1111,2023-06-13T21:13:16Z,0,,,2,0,0,0
268856900,https://github.com/mikesprague/clean-start,clean-start,Open source new tab Chrome extension,10,2,727,1664,3,1430,2024-05-02T21:07:35Z,0,,,1,0,0,0
269458558,https://github.com/AllTheMods/ATM-6,ATM-6,All the Mods 6 - 1.16.5,125,63,3199,1923,41,1329,2024-01-24T14:35:30Z,0,,,0,0,0,0
270426134,https://github.com/abhinaba-ghosh/testcafe-lighthouse,testcafe-lighthouse,:mag: Run Lighthouse performance audit with TestCafe,10,3,141,76,5,1179,2023-08-30T20:12:27Z,0,,,1,0,0,0
270649663,https://github.com/vincentnam/docker_datalake,docker_datalake,Datalake,27,11,121,947,7,1011,2023-03-16T09:08:15Z,0,,,1,0,0,0
270849264,https://github.com/googleapis/google-cloudevents,google-cloudevents,Types for CloudEvents issued by Google,128,20,599,419,22,1411,2024-04-19T16:41:05Z,0,,,4,0,0,0
271521082,https://github.com/panoramicdata/PanoramicData.Blazor,PanoramicData.Blazor,Blazor components,53,4,38,1058,7,1422,2024-05-07T10:54:53Z,0,,,0,0,0,0
271623674,https://github.com/hackclub/scrapbook,scrapbook,🔥 A daily streak system & portfolio for your projects.,156,44,739,957,26,1399,2024-04-09T14:59:36Z,0,vercel,vercel,1,0,0,0
271916888,https://github.com/rschristian/github-contribution-calendar-api,github-contribution-calendar-api,Cloudflare Worker for retrieving data used in GitHub's contribution calendar,18,3,6,98,3,1380,2024-03-24T06:07:46Z,1,cloudflare,wrangler,1,0,0,0
271973616,https://github.com/EnigmaticaModpacks/Enigmatica6,Enigmatica6,The official repository and issue-tracker for Enigmatica 6,240,531,5399,10693,63,1399,2024-05-11T17:01:31Z,0,,,2,0,0,0
271989526,https://github.com/gHashTag/jscamp,jscamp,Школа программирования JS Camp,13,13,155,864,20,1407,2024-04-20T17:32:25Z,0,,,2,0,0,0
272088833,https://github.com/lesimoes/COVID-MG,COVID-MG,A serverless application to save and store covid19 data from Minas Gerais.,5,2,45,53,-1,982,2023-02-20T23:13:53Z,3,aws,serverless,1,0,0,0
272264893,https://github.com/hackclub/scrapbook-domains,scrapbook-domains,Custom domain support for https://scrapbook.hackclub.com/,14,2,16,32,3,1028,2023-04-07T15:57:44Z,1,vercel,vercel,1,0,0,0
272539320,https://github.com/barryf/vibrancy,vibrancy,Headless CMS and Micropub endpoint for personal websites. Used for the back-end of https://barryfrost.com,20,2,59,471,3,1175,2023-09-03T09:43:29Z,13,aws,architect,1,0,13,1
272593070,https://github.com/hackclub/scrappy,scrappy,🗑️ the bot that eats trash (and manages #scrapbook),42,39,597,1616,45,1422,2024-05-03T00:11:38Z,0,,,1,0,0,0
272603869,https://github.com/AndreMor8/gidget,gidget,A Discord bot,69,14,575,1236,15,934,2023-01-06T07:10:29Z,0,,,1,0,0,0
274828089,https://github.com/cloudspannerecosystem/autoscaler,autoscaler,Automatically scale the capacity of your Spanner instances based on their utilization.,83,30,287,220,16,1423,2024-05-03T14:08:28Z,3,gcp,gcp_functions;terraform,1,0,0,1
275473158,https://github.com/jasonlong/json-contributions,json-contributions,Serverless function to get a JSON format of a user's GitHub contribution chart,11,2,7,21,2,961,2023-02-13T15:12:12Z,0,,,1,0,0,0
275533233,https://github.com/rupertbg/aws-load-balancer-logs-to-cloudwatch,aws-load-balancer-logs-to-cloudwatch,Push Load Balancer logs from S3 to CloudWatch Logs,21,10,7,69,3,1052,2023-05-16T11:00:04Z,0,aws,aws_cloudformation_and_sam,1,0,1,0
275944158,https://github.com/HowProgrammingWorks/Exams,Exams,Exams readiness test,107,227,262,53,5,1226,2023-11-07T11:59:24Z,0,,,0,0,0,0
278149885,https://github.com/cloudflare/python-worker-hello-world,python-worker-hello-world,Python hello world for Cloudflare Workers,267,49,25,40,4,980,2023-03-15T22:49:09Z,0,cloudflare,wrangler,1,0,0,0
278335273,https://github.com/anuraghazra/github-readme-stats,github-readme-stats,:zap: Dynamically generated stats for your github readmes,64159,20448,3375,1311,267,1335,2024-03-05T03:27:18Z,0,vercel,vercel,1,0,0,0
278847464,https://github.com/stuysu/api.stuyactivities.org,api.stuyactivities.org,https://api.stuyactivities.org/graphql,9,2,767,1019,14,1365,2024-04-06T09:12:07Z,0,,,1,0,0,0
279388685,https://github.com/nodeshift/nodejs-reference-architecture,nodejs-reference-architecture,The Red Hat and IBM Node.js Reference architecture.  The teams 'opinion' on what components our customers and internal teams should use when building Node.js applications and guidance for how to be successful in production with those components.,1643,120,168,156,24,1287,2024-04-15T20:41:45Z,0,,,2,0,0,0
279502709,https://github.com/kedi/ElectronCord,ElectronCord,An Electron Application that allows you to view & manage many stuff about your Discord bot!,28,3,16,14,-1,1322,2024-02-26T07:45:03Z,0,,,1,0,0,0
280251407,https://github.com/bdsm-tools/bdsm-tools,bdsm-tools,"Source code for the application: BDSM Tools. Provides tools for BDSM enthusiasts, enabling better play and experiences. Raise an issue if you have any ideas for tools. Or make a pull request yourself.",15,4,61,121,2,1255,2023-12-24T00:19:00Z,0,,,3,0,0,0
280412835,https://github.com/saifalfalah/tvdl-2,tvdl-2,🔥 Twitter Video Downloader for Siri Shortcuts - v2,103,6,32,197,2,1112,2023-08-03T13:34:04Z,6,aws,architect,6,0,17,1
281064925,https://github.com/pl4nty/anutimetable,anutimetable,Timetable builder for the Australian National University,22,9,460,2108,27,3198,2024-04-04T00:33:15Z,4,azure,azure_functions,2,0,0,1
282291847,https://github.com/shelcia/CRM-backend,CRM-backend,Backend for CRM,7,1,192,72,3,1164,2023-10-01T06:50:26Z,0,,,1,0,0,0
282802452,https://github.com/stackery/knex-aurora-data-api-mysql,knex-aurora-data-api-mysql,Knex.js driver for AWS Aurora Serverless Data API,9,5,25,76,4,1241,2023-12-20T01:22:27Z,0,,,1,0,0,0
283424228,https://github.com/sarmadgardezi/sarmadgardezi,sarmadgardezi,"Personal website with articles 📚, projects 🎨, and other information about me.",5,0,5,28,-1,928,2023-02-12T11:06:34Z,0,netlify,netlify,0,0,0,0
283536925,https://github.com/workeffortwaste/layout-shift-gif,layout-shift-gif,Visualise the Core Web Vitals metric Cumulative Layout Shift (CLS) with a simple GIF.,146,17,12,48,2,1008,2023-05-03T21:29:04Z,0,,,1,0,0,0
287316954,https://github.com/spotinst/help,help,Spot Documentation.,6,75,4122,6674,68,1301,2024-05-15T20:59:57Z,0,,,1,0,0,0
287506357,https://github.com/probot/pino,pino,🛠️ formatting and error captioning for probot logs,8,11,302,199,6,877,2023-01-08T00:41:07Z,0,,,1,0,0,0
287652377,https://github.com/platelet-app/platelet,platelet,Dispatch system for emergency volunteer couriers.,35,8,197,3201,7,1731,2024-04-16T19:32:12Z,17,aws,aws_cloudformation_and_sam,24,0,47,0
287751270,https://github.com/trustenterprises/hedera-serverless-api,hedera-serverless-api,"Your starting API for building applications with Hedera. Minimise the cost of your SaaS interacting with distributed ledger technology (DLT), Hedera Hashgraph. Deploy your own REST API in 2 minutes, with no cost or additional infrastructure. 🚀",15,10,52,432,2,1354,2024-04-30T17:38:39Z,0,,,1,0,0,0
287877610,https://github.com/wao3/luogu-stats-card,luogu-stats-card,动态生成洛谷个人练习数据卡片,313,19,11,47,-1,945,2023-03-19T07:36:55Z,2,vercel,vercel,4,0,0,0
288208109,https://github.com/logdna/logger-node,logger-node,A nodejs logger client for LogDNA,34,17,82,98,9,1177,2023-11-07T19:49:35Z,0,,,1,0,0,0
288260281,https://github.com/SU-SWS/ood_giving_site,ood_giving_site,Repo for the Giving to Stanford site.,6,1,418,568,17,1369,2024-04-30T20:51:28Z,0,netlify,netlify,1,0,0,0
288847915,https://github.com/awslabs/aws-amplify-identity-broker,aws-amplify-identity-broker,A centralized login and SSO application to authenticate several websites and mobile apps.,197,63,548,1050,10,1345,2024-01-10T00:01:16Z,19,aws,aws_cloudformation_and_sam,15,0,30,0
289060956,https://github.com/netbymatt/ws4kp,ws4kp,WeatherStar 4000+,112,24,43,332,6,1342,2024-05-08T21:42:00Z,0,,,1,0,0,0
289177458,https://github.com/Hazmi35/eslint-config,eslint-config,An ESLint shareable config that I used in my projects,17,0,901,663,2,1326,2024-04-08T16:03:04Z,0,,,1,0,0,0
289323547,https://github.com/blombard/lambda-monorepo,lambda-monorepo,GitHub Action for Deploying AWS Lambda functions in a mono repo,16,4,25,89,3,1298,2024-03-11T13:37:14Z,0,,,1,0,0,0
289765597,https://github.com/gjgd/should-i-play-f6,should-i-play-f6,Chess project to analyze the statistical effect of playing f3 (as white) or f6 (as black) on the outcome of the game.,15,0,15,98,-1,1246,2024-01-21T16:05:37Z,0,aws,serverless,1,0,0,0
289817378,https://github.com/rogerluan/app-store-connect-notifier,app-store-connect-notifier,Node.js app that sends App Store Connect notifications to Slack.,97,23,268,372,6,1288,2024-03-03T20:32:42Z,0,,,1,0,0,0
290587199,https://github.com/Vortexmind/image-resizing,image-resizing,Image resizing Cloudflare worker for Ghost blog image content,29,43,320,558,5,1332,2024-04-19T18:54:17Z,1,cloudflare,wrangler,1,0,0,0
291509535,https://github.com/lechnerc77/myNewsWrap,myNewsWrap,Repo for my video podcast about news from the SAP and Microsoft universe,29,4,9,337,3,1275,2024-02-24T08:53:49Z,0,,,1,0,0,0
292418073,https://github.com/splunk/azure-functions-splunk,azure-functions-splunk,Azure Functions for getting data in to Splunk,28,29,18,85,3,1329,2024-04-23T23:34:06Z,16,azure,azure_functions;azure_resource_manager,3,0,0,0
293888925,https://github.com/timescale/docs,docs,Timescale product documentation 📖,45,85,3183,1930,125,1199,2024-05-15T12:07:18Z,0,,,1,0,0,0
294052679,https://github.com/csuermann/node-red-contrib-virtual-smart-home,node-red-contrib-virtual-smart-home,Node-RED nodes to interact with Amazon Alexa for controlling virtual or physical smart home devices,91,16,253,242,3,1308,2024-04-09T16:09:56Z,0,,,1,0,0,0
296203553,https://github.com/codeforsanjose/project-happening-atm,project-happening-atm,Agenda notifications for local government meetings,14,15,363,1194,27,1248,2024-02-16T23:04:44Z,0,,,5,0,0,0
297582433,https://github.com/appwrite/sdk-for-cli,sdk-for-cli,[READ-ONLY] Official Appwrite CLI >_,82,30,124,143,11,1303,2024-04-17T19:03:54Z,0,,,1,0,0,0
297944153,https://github.com/IBM-Cloud/code-engine-text-analysis,code-engine-text-analysis,"Text Analysis with Code Engine, Cloud Object Storage and Natural Language Understanding",5,10,6,93,4,1273,2023-09-28T18:34:11Z,0,,,3,0,0,0
298120779,https://github.com/emibcn/covid,covid,Progressive Web Application that displays extracted data from the official web https://dadescovid.cat,9,20,509,1020,17,1143,2023-11-10T12:08:41Z,0,,,1,0,0,0
299126397,https://github.com/knopkem/dicomweb-pacs,dicomweb-pacs,Easy to use DICOMWEB enabled PACS with DIMSE services based on sqlite database,84,28,82,150,3,1313,2024-05-03T08:33:21Z,0,,,1,0,0,0
299356439,https://github.com/Enterprise-CMCS/cmcs-eregulations,cmcs-eregulations,Web application for viewing Medicaid and CHIP regulations and related policy information,15,9,1280,1056,15,1323,2024-05-14T21:10:01Z,1,aws,serverless,7,0,0,0
300642496,https://github.com/grucloud/grucloud,grucloud,"Generate code and diagrams from cloud infrastructures: AWS, Azure, GCP, Kubernetes",106,15,634,5060,4,1501,2024-05-15T09:18:21Z,0,,,29,0,2,0
301493681,https://github.com/Franqsanz/fruits-api,fruits-api,🍉 🍎  A GraphQL API with fruit tree data. Built with 🚀 Apollo Server Lambda + Netlify Lambda.,14,12,30,132,16,1039,2023-08-10T22:33:28Z,0,netlify,netlify,1,0,1,0
301868630,https://github.com/icanbwell/fhir-server,fhir-server,Open Source FHIR Server backed by MongoDB,19,5,1579,3771,38,2338,2024-05-15T17:21:43Z,0,,,1,0,0,0
302100365,https://github.com/getsentry/publish,publish,The repository to publish Craft prepared releases with approvals and without secrets,10,18,3847,184,24,1303,2024-05-03T19:29:41Z,0,,,1,0,0,0
302106173,https://github.com/Ananto30/steam-stat,steam-stat,🎮 Dynamically generate your Steam (game) stats card on SVG,17,5,12,37,3,1286,2024-04-15T16:52:34Z,0,vercel,vercel,1,0,0,0
302164415,https://github.com/claptime/claptime,claptime,🎬 A VoD platform dedicated to indie movies,11,1,51,219,2,1008,2023-06-11T11:50:48Z,12,aws,aws_cloudformation_and_sam;serverless,10,0,18,0
302168441,https://github.com/amazon-connect/amazon-connect-salesforce-cti,amazon-connect-salesforce-cti,Documentation for Amazon Connect CTI Adapter for Salesforce.,39,35,203,298,14,1307,2024-05-06T15:31:24Z,0,,,1,0,0,0
303093201,https://github.com/Nicolasking007/Scriptable,Scriptable,Scriptable - widgets - iOS,556,141,16,100,3,1281,2024-04-14T03:13:46Z,0,,,0,0,0,0
303361176,https://github.com/Planning-Inspectorate/appeal-planning-decision,appeal-planning-decision,Appeals Service Repository,8,5,3608,4891,52,1311,2024-05-15T10:57:55Z,4,azure,azure_functions,19,0,4,0
303382455,https://github.com/sampoder/pfp,pfp,"🎩 Changing my profile picture every 5 min, to fuel my indecisiveness ",15,3,12,92,4,1296,2024-04-30T04:14:57Z,0,vercel,vercel,1,0,0,0
303446534,https://github.com/jh3y/vincent-van-git,vincent-van-git,Use your Github commit history as a canvas! ,266,21,24,61,3,1275,2024-04-09T19:33:58Z,1,netlify,netlify,1,0,1,0
304198912,https://github.com/awslabs/amazon-sagemaker-inference-client,amazon-sagemaker-inference-client,Amazon Sagemaker Object Detection Inference Endpoint visualization client web application hosted and managed by AWS Amplify. ,17,9,30,46,3,1182,2024-01-10T05:06:32Z,1,aws,aws_cloudformation_and_sam,2,0,2,0
304419950,https://github.com/mailchimp/Firebase,Firebase,IO-4458: product partnerships team,18,18,80,79,7,1061,2023-10-04T00:21:02Z,1,firebase,firebase,1,0,0,1
304492878,https://github.com/ysawa0/envoylint,envoylint,envoylint.com takes an Envoy config and validates it for you.,9,1,28,81,-1,1167,2023-12-26T19:23:11Z,13,aws,serverless,2,0,0,1
304708454,https://github.com/localstack/aws-cdk-local,aws-cdk-local,Thin wrapper script for using the AWS CDK CLI with LocalStack,244,17,90,24,9,900,2023-04-04T08:06:37Z,0,,,1,0,0,0
306242293,https://github.com/Gabriella439/grace,grace,A ready-to-fork interpreted functional language with type inference,371,29,74,371,12,1146,2023-12-12T15:34:57Z,0,,,0,0,0,0
306295737,https://github.com/taxfix/random-daily,random-daily,🌅 Generate random daily meeting members list & on-call rotation.,5,2,9,18,5,1113,2023-10-31T12:52:17Z,0,,,1,0,0,0
306941255,https://github.com/esphome/esphome-devices,esphome-devices,ESPHome Device Configurations Repository - A database of user submitted configurations for a variety of devices which can be flashed to run ESPHome.io firmware.,156,412,674,947,416,1676,2024-05-11T14:52:17Z,0,,,1,0,0,0
307219355,https://github.com/dmotz/trystero,trystero,"🤝 Build instant multiplayer webapps, no server required — Magic WebRTC matchmaking over BitTorrent, Nostr, MQTT, IPFS, and Firebase",836,67,71,641,4,1261,2024-04-09T02:58:48Z,0,,,1,0,0,0
307556213,https://github.com/CalNourish/pantry-webapp,pantry-webapp,Pantry web app built with Next.js,7,0,210,450,11,1202,2024-02-10T02:11:01Z,1,vercel,vercel,1,0,0,0
307815833,https://github.com/solid-contrib/solid-node-client,solid-node-client,a nodejs client for Solid,20,8,20,84,5,1246,2024-03-26T19:58:20Z,0,,,1,0,0,0
309276515,https://github.com/nitrictech/node-sdk,node-sdk,Node SDK for Nitric,66,4,226,669,9,1271,2024-04-26T07:15:25Z,0,,,1,0,0,0
309377388,https://github.com/alexellis/upload-assets,upload-assets,GitHub Action to upload multiple assets to a release,32,12,12,48,2,1226,2024-03-12T09:29:49Z,0,,,1,0,0,0
309506416,https://github.com/j-a-n/lovelace-wallpanel,lovelace-wallpanel,🖼️ Wall panel mode and photo screensaver for your Home Assistant Dashboards,360,32,231,270,13,1252,2024-04-07T19:24:43Z,0,,,0,0,0,0
310037732,https://github.com/bonitasoft/bonita-documentation-site,bonita-documentation-site,The sources of the Bonita Documentation site,9,5,696,437,19,1286,2024-05-15T10:14:40Z,0,netlify,netlify,1,0,0,0
310096411,https://github.com/aws-solutions/video-on-demand-on-aws-foundation,video-on-demand-on-aws-foundation,"How to implement a video-on-demand workflow on AWS leveraging AWS Lambda, AWS Elemental MediaConvert, Amazon s3 and Amazon CloudWatch. Source code for Video on Demand on AWS Foundation solution.",112,72,40,16,7,1093,2023-11-02T20:35:21Z,0,,,5,0,3,0
310965559,https://github.com/theBowja/genshin-db,genshin-db,npm package with searching functions for Genshin Impact data of all in-game languages. Data parsed/organized directly from GenshinData repo.,350,67,137,702,14,1277,2024-04-23T04:37:54Z,0,,,1,0,0,0
312832780,https://github.com/pitkley/aws-search-extension,aws-search-extension,"A search-extension, providing quick, fuzzy-search results for AWS developers. Includes AWS API, AWS CLI and AWS CloudFormation references. Compatible with most browsers.",19,0,218,1982,5,1130,2023-12-19T10:25:30Z,0,,,1,0,0,0
313350969,https://github.com/codetheweb/serverless-step-functions-local,serverless-step-functions-local,Run AWS step functions offline with Serverless ,15,18,25,56,8,1595,2023-10-30T03:55:54Z,0,,,1,0,0,0
314027335,https://github.com/OpenBracketsCH/defikarte.ch-app,defikarte.ch-app,The repo for the mobile app of defikarte.ch,10,3,186,423,3,1250,2024-04-21T16:46:34Z,0,,,1,0,0,0
314372292,https://github.com/jstayton/suri,suri,Your own link shortener that's easily deployed as a static site (for free),364,55,31,28,-1,775,2023-01-04T02:12:49Z,0,,,1,0,0,0
316990595,https://github.com/satyawikananda/waifu-generator,waifu-generator,Let's pick up your favorite waifu just from the API,38,19,5,99,4,983,2023-08-10T00:57:11Z,0,vercel,vercel,1,0,0,0
318625236,https://github.com/superluminar-io/mavm,mavm,Create new AWS accounts and Organizations on the fly and cleanup and close accounts afterwarts again. Fully automated.,33,5,43,165,4,848,2023-04-01T09:12:48Z,0,aws,aws_cloudformation_and_sam,3,0,0,0
318784429,https://github.com/xyTom/Url-Shorten-Worker,Url-Shorten-Worker,A URL Shortener created using Cloudflare worker,1380,958,63,30,9,980,2023-08-12T18:48:02Z,0,,,0,0,0,0
319609242,https://github.com/LambdaTest/lambdatest-cypress-cli,lambdatest-cypress-cli,Allows Customers to run cypress test on Lambdatest Infrastructure,6,20,316,648,7,1192,2024-03-14T17:43:06Z,0,,,1,0,0,0
320220501,https://github.com/adobe/helix-deploy,helix-deploy,"A multi-cloud deployment tool for serverless functions running on AWS Lambda, Adobe I/O Runtime, Azure Functions, and Google Cloud Functions. Write once, run everywhere.",11,15,692,1631,15,1936,2024-05-11T17:11:01Z,0,fastly,fastly,1,0,3,0
320850140,https://github.com/zizifn/edgetunnel,edgetunnel,Running V2ray inside edge/serverless runtime,4732,13581,246,527,9,1221,2024-04-16T18:02:14Z,4,cloudflare,wrangler,1,0,0,0
322035913,https://github.com/rudderlabs/rudderstack-docs,rudderstack-docs,Documentation repository for RudderStack - the Customer Data Platform for Developers.,19,42,1189,2917,60,1203,2024-04-02T12:06:39Z,0,vercel,vercel,1,0,0,0
323946179,https://github.com/adaptive/kv,kv,Key Value storage solution for Cloudflare Workers,13,0,292,498,2,1156,2024-03-10T12:26:39Z,0,,,1,0,0,0
325477919,https://github.com/Checkmarx/kics-github-action,kics-github-action,GitHub actions of KICS scan - Keeping Infrastructure as Code Secure,39,33,111,200,26,1227,2024-05-10T08:56:31Z,0,,,1,0,0,0
326090702,https://github.com/glaucia86/jwt-node-vue,jwt-node-vue,Repositório responsável pelo primeiro projeto da série de vídeos: Coding Stuff.,90,14,254,403,2,1179,2024-03-26T02:34:53Z,0,,,2,0,0,0
326556889,https://github.com/DTStack/dt-python-parser,dt-python-parser,"Python Parsers for BigData, built with antlr4.",24,5,27,88,5,971,2023-06-25T02:47:34Z,0,,,1,0,0,0
326604100,https://github.com/jthegedus/svelte-adapter-firebase,svelte-adapter-firebase,SvelteKit adapter for Firebase Hosting rewrites to Cloud Functions for a Svelte SSR experience,281,33,214,190,13,895,2023-06-18T15:55:52Z,0,firebase,firebase,1,0,0,0
327929654,https://github.com/swrlab/ard-eventhub,ard-eventhub,ARD system to distribute real-time (live) metadata for primarily radio broadcasts.,7,1,669,498,5,1190,2024-04-23T11:31:48Z,0,,,1,0,0,0
328493018,https://github.com/willfarrell/middy-rds,middy-rds,Middy middleware for creating a db connection using knex,5,3,9,32,2,887,2023-06-16T14:32:35Z,0,,,1,0,0,0
329186263,https://github.com/al-codaio/peloton-coda-sync,peloton-coda-sync,Sync workout stats from Peloton to a Coda doc,8,0,5,39,-1,756,2023-02-08T02:23:29Z,0,,,0,0,0,0
329845570,https://github.com/postalsys/postal-mime,postal-mime,Email parser for browser and serverless environments,105,27,45,96,10,1192,2024-04-11T10:35:38Z,0,,,2,0,0,0
330049651,https://github.com/jsetton/alexa-assistant,alexa-assistant,Implementation of the Google Assistant SDK as an Alexa skill,15,4,180,388,4,2375,2023-11-26T01:34:48Z,2,aws,aws_cloudformation_and_sam;alexa_skills_kit,1,0,1,0
330169451,https://github.com/walinejs/auth,auth,"Social account auth service, support github, twitter, facebook, google",13,5,14,53,4,1154,2024-03-15T09:09:56Z,0,vercel,vercel,1,0,0,0
331052183,https://github.com/Kites-Foundation/hello-munnar-frontend,hello-munnar-frontend,Hello Munnar React PWA,22,25,335,468,25,1011,2023-11-04T16:38:19Z,0,netlify,netlify,1,0,0,0
331415235,https://github.com/codsen/codsen,codsen,a monorepo of npm packages,178,23,93,8402,3,2539,2024-04-04T07:36:57Z,0,,,130,0,0,0
334139306,https://github.com/BetaHuhn/deploy-to-vercel-action,deploy-to-vercel-action,🎬▲ Deploy your project to Vercel using GitHub Actions. Supports PR previews and GitHub deployments.,122,57,367,399,15,1192,2024-05-05T12:26:35Z,0,,,1,0,0,0
334323209,https://github.com/iann0036/iamfast,iamfast,AWS IAM policy generation from application code,159,9,12,183,3,1073,2024-01-08T09:50:59Z,0,,,1,0,0,0
335795461,https://github.com/sensedeep/onetable-cli,onetable-cli,DynamoDB OneTable Migration CLI,8,1,12,105,-1,1067,2024-01-06T21:26:15Z,0,,,6,0,0,0
337519506,https://github.com/probot/adapter-azure-functions,adapter-azure-functions,Adapter to run a probot application function in Azure Functions,5,8,194,195,6,1190,2024-05-14T18:50:03Z,0,azure,azure_functions,1,0,0,0
339311344,https://github.com/sonofmagic/weapp-program-card,weapp-program-card,微信小程序： 程序员Github / 旧称程序员名片 项目,6,2,43,10,-1,1076,2024-01-28T09:38:25Z,0,,,1,0,0,0
339769186,https://github.com/upgundecha/howtheyaws,howtheyaws,A curated collection of publicly available resources on how technology and tech-savvy organizations around the world use Amazon Web Services (AWS),666,90,11,35,5,965,2023-10-10T14:20:05Z,0,,,1,0,0,0
341385118,https://github.com/bgoonz/INTERVIEW-PREP-COMPLETE,INTERVIEW-PREP-COMPLETE,INTERVIEW-PREP-ARCHIVE,14,19,316,312,5,698,2023-01-22T21:49:24Z,0,vercel,vercel,133,0,0,0
342651415,https://github.com/polotno-project/polotno-node,polotno-node,Export Polotno JSON into image and PDF with NodeJS,8,8,11,247,2,1173,2024-05-14T15:49:45Z,0,,,1,0,0,0
345058152,https://github.com/ebirger/netpen,netpen,netpen,37,4,10,138,4,789,2023-08-05T18:45:09Z,0,,,1,0,0,0
345140809,https://github.com/hypi-universe/docs,docs,Next generation documentation for the Hypi.io platform ,7,2,102,515,4,793,2023-05-08T11:48:12Z,0,,,1,0,0,0
345141752,https://github.com/serguun42/mss,mss,"MIREA Schedule System: Node.js backend with OpenAPI, Telegram bot with mailing, Vue frontend, and web-scrapper",14,1,259,519,2,1011,2023-12-12T22:23:49Z,0,,,7,0,0,0
